string,html,head,script,link,meta,title,base,body,div,a,img,span,form,input,button,ul,li,i,dl,dt,dd,style,p,h2,h3,br,number_of_tags,wb_div,h1,svg,path,g,rect,h4,select,option,figure,figcaption,vc:icon-close,noscript
1725,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3030,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3030,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,174,439,119,33,1,3,1,16,84,9,55,55,216,5,36,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3030,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,165,436,119,31,1,3,1,16,84,9,55,55,216,3,36,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1,1,30,6,6,1,1,1,165,435,119,31,1,3,1,16,84,9,55,55,215,3,36,9,16,2,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,1,1,30,6,6,1,1,1,165,435,119,31,1,3,1,16,84,9,55,55,215,3,36,9,16,2,3024,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,1,1,30,6,6,1,1,1,165,435,119,31,1,3,1,16,84,9,55,55,215,3,36,9,16,2,3024,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1,1,30,6,6,1,1,1,165,435,119,31,1,3,1,16,84,9,55,55,215,3,36,9,16,2,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1,1,34,4,6,1,1,1,174,438,119,33,1,3,1,16,84,9,55,55,215,5,36,9,16,2,3083,2,0,0,0,0,0,0,0,0,0,0,0,0
1723,1,1,30,6,6,1,1,1,165,435,119,31,1,3,1,16,84,9,55,55,215,3,36,9,16,2,3025,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,1,1,30,6,6,1,1,1,165,435,119,31,1,3,1,16,84,9,55,55,215,3,36,9,16,2,3024,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,34,4,6,1,1,1,174,438,119,33,1,3,1,16,84,9,55,55,215,5,36,9,16,2,3082,2,0,0,0,0,0,0,0,0,0,0,0,0
1722,1,1,30,6,6,1,1,1,165,435,119,31,1,3,1,16,84,9,55,55,215,3,36,9,16,2,3024,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,34,4,6,1,1,1,174,438,119,33,1,3,1,16,84,9,55,55,215,5,36,9,16,2,3082,2,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,34,4,6,1,1,1,174,438,119,33,1,3,1,16,84,9,55,55,215,5,36,9,16,2,3082,2,0,0,0,0,0,0,0,0,0,0,0,0
1715,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3012,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,34,4,6,1,1,1,174,437,118,33,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3069,2,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,34,4,6,1,1,1,174,437,118,33,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3069,2,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,1,34,4,6,1,1,1,174,437,118,33,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3070,2,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1,1,34,4,6,1,1,1,174,437,118,33,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3071,2,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3012,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,1,34,4,6,1,1,1,174,437,118,33,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3070,2,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,34,4,6,1,1,1,174,437,118,33,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3069,2,0,0,0,0,0,0,0,0,0,0,0,0
1714,1,1,30,6,6,1,1,1,165,434,118,31,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3011,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1,1,34,4,6,1,1,1,174,437,118,33,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3069,2,0,0,0,0,0,0,0,0,0,0,0,0
1711,1,1,30,6,6,1,1,1,165,434,118,28,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3005,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1,1,30,6,6,1,1,1,165,434,118,28,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3004,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1,1,34,4,6,1,1,1,174,437,118,30,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3063,2,0,0,0,0,0,0,0,0,0,0,0,0
1711,1,1,30,6,6,1,1,1,165,434,118,28,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3005,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1,1,30,6,6,1,1,1,165,434,118,28,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3004,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,1,1,34,4,6,1,1,1,174,437,118,30,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3062,2,0,0,0,0,0,0,0,0,0,0,0,0
1748,1,1,34,4,6,1,1,1,174,437,118,30,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3062,2,0,0,0,0,0,0,0,0,0,0,0,0
1749,1,1,34,4,6,1,1,1,174,437,118,30,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3063,2,0,0,0,0,0,0,0,0,0,0,0,0
1710,1,1,30,6,6,1,1,1,165,434,118,28,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3004,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1,1,30,6,6,1,1,1,165,434,118,28,1,3,1,16,84,9,54,54,214,3,36,9,16,2,3004,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,1,1,34,4,6,1,1,1,174,437,118,30,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3062,2,0,0,0,0,0,0,0,0,0,0,0,0
1749,1,1,34,4,6,1,1,1,174,437,118,30,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3063,2,0,0,0,0,0,0,0,0,0,0,0,0
1750,1,1,34,4,6,1,1,1,174,437,118,30,1,3,1,16,84,9,54,54,214,5,36,9,16,2,3064,2,0,0,0,0,0,0,0,0,0,0,0,0
1745,1,1,34,4,6,1,1,1,174,436,117,30,1,3,1,16,84,9,54,54,213,5,36,9,16,2,3056,2,0,0,0,0,0,0,0,0,0,0,0,0
1707,1,1,30,6,6,1,1,1,165,433,117,28,1,3,1,16,84,9,54,54,213,3,36,9,16,2,2998,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,1,1,30,6,6,1,1,1,165,433,117,28,1,3,1,16,84,9,54,54,213,3,36,9,16,2,2998,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,1,1,34,4,6,1,1,1,174,435,117,29,1,3,1,16,84,9,54,54,213,5,37,9,16,2,3053,2,0,0,0,0,0,0,0,0,0,0,0,0
1743,1,1,34,4,6,1,1,1,174,435,117,29,1,3,1,16,84,9,54,54,213,5,37,9,16,2,3053,2,0,0,0,0,0,0,0,0,0,0,0,0
1705,1,1,30,6,6,1,1,1,165,432,117,27,1,3,1,16,84,9,54,54,213,3,37,9,16,2,2995,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,1,1,34,4,6,1,1,1,174,436,117,29,1,3,1,16,84,9,54,54,214,5,37,9,16,2,3057,2,0,0,0,0,0,0,0,0,0,0,0,0
1707,1,1,30,6,6,1,1,1,165,433,117,27,1,3,1,16,84,9,54,54,214,3,37,9,16,2,2999,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,1,1,30,6,6,1,1,1,165,433,117,27,1,3,1,16,84,9,54,54,214,3,37,9,16,2,2999,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,1,1,30,6,6,1,1,1,167,434,117,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3015,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,1,1,30,6,6,1,1,1,167,434,117,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3014,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1,1,34,4,6,1,1,1,176,437,117,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3073,2,0,0,0,0,0,0,0,0,0,0,0,0
1754,1,1,34,4,6,1,1,1,176,437,117,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3073,2,0,0,0,0,0,0,0,0,0,0,0,0
1716,1,1,30,6,6,1,1,1,167,434,117,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3015,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1,1,34,4,6,1,1,1,176,437,117,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3073,2,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3076,2,0,0,0,0,0,0,0,0,0,0,0,0
1717,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3018,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3019,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3018,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3076,2,0,0,0,0,0,0,0,0,0,0,0,0
1717,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3018,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3018,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3018,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,34,4,6,1,1,1,174,437,117,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3068,2,0,0,0,0,0,0,0,0,0,0,0,0
1712,1,1,30,6,6,1,1,1,165,434,117,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3009,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,1,1,30,6,6,1,1,1,165,434,117,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3010,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1,1,34,4,6,1,1,1,174,437,117,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3068,2,0,0,0,0,0,0,0,0,0,0,0,0
1713,1,1,30,6,6,1,1,1,165,434,117,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3010,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3018,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3076,2,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3076,2,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3076,2,0,0,0,0,0,0,0,0,0,0,0,0
1717,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3018,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3076,2,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,1,34,4,6,1,1,1,176,437,117,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3072,2,0,0,0,0,0,0,0,0,0,0,0,0
1717,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3018,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,1,1,30,6,6,1,1,1,167,434,117,27,1,3,1,16,84,9,54,54,214,3,41,9,16,2,3015,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1,1,34,4,6,1,1,1,176,437,117,29,1,3,1,16,84,9,54,54,214,5,41,9,16,2,3072,2,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3086,2,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3086,2,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3028,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
1723,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3027,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3027,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,4,41,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,6,41,9,16,2,3086,2,0,0,0,0,0,0,0,0,0,0,0,0
1761,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,6,41,9,16,2,3086,2,0,0,0,0,0,0,0,0,0,0,0,0
1724,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,4,41,9,16,2,3029,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
1722,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3026,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3027,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1,1,30,6,6,1,1,1,167,435,118,27,1,3,1,16,84,9,55,55,215,3,41,9,16,2,3027,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3085,2,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3084,2,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3084,2,0,0,0,0,0,0,0,0,0,0,0,0
1760,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3084,2,0,0,0,0,0,0,0,0,0,0,0,0
1761,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3085,2,0,0,0,0,0,0,0,0,0,0,0,0
1763,1,1,34,4,6,1,1,1,176,438,118,29,1,3,1,16,84,9,55,55,215,5,41,9,16,2,3087,2,0,0,0,0,0,0,0,0,0,0,0,0
1771,1,1,34,4,6,1,1,1,176,441,118,29,1,3,1,16,84,9,55,55,218,5,41,9,16,2,3101,2,0,0,0,0,0,0,0,0,0,0,0,0
1769,1,1,34,4,6,1,1,1,176,441,118,29,1,3,1,16,84,9,55,55,218,5,41,9,16,2,3099,2,0,0,0,0,0,0,0,0,0,0,0,0
1731,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3041,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3042,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3041,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3042,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3041,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3041,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3041,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3042,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3041,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,1,1,34,4,6,1,1,1,176,441,118,29,1,3,1,16,84,9,55,55,218,5,41,9,16,2,3100,2,0,0,0,0,0,0,0,0,0,0,0,0
1769,1,1,34,4,6,1,1,1,176,441,118,29,1,3,1,16,84,9,55,55,218,5,41,9,16,2,3099,2,0,0,0,0,0,0,0,0,0,0,0,0
1731,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3041,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3041,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1,1,30,6,6,1,1,1,167,438,118,27,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3042,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,1,1,30,6,6,1,1,1,167,437,118,26,1,3,1,16,84,9,55,55,218,3,41,9,16,2,3038,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3053,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3108,2,0,0,0,0,0,0,0,0,0,0,0,0
1736,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3050,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3109,2,0,0,0,0,0,0,0,0,0,0,0,0
1775,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3109,2,0,0,0,0,0,0,0,0,0,0,0,0
1736,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3050,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3109,2,0,0,0,0,0,0,0,0,0,0,0,0
1737,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3051,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3051,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3051,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3108,2,0,0,0,0,0,0,0,0,0,0,0,0
1774,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3108,2,0,0,0,0,0,0,0,0,0,0,0,0
1736,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3050,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3108,2,0,0,0,0,0,0,0,0,0,0,0,0
1775,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3109,2,0,0,0,0,0,0,0,0,0,0,0,0
1775,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3109,2,0,0,0,0,0,0,0,0,0,0,0,0
1737,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3051,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3051,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3059,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3060,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3117,2,0,0,0,0,0,0,0,0,0,0,0,0
1783,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3117,2,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3118,2,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3118,2,0,0,0,0,0,0,0,0,0,0,0,0
1747,1,1,30,6,6,1,1,1,167,439,120,26,1,3,1,16,84,9,55,55,220,3,41,9,16,2,3061,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1,1,34,4,6,1,1,1,176,442,120,28,1,3,1,16,84,9,55,55,220,5,41,9,16,2,3118,2,0,0,0,0,0,0,0,0,0,0,0,0
