string,html,head,script,meta,link,title,body,div,a,img,ul,li,svg,path,g,rect,form,input,span,h4,select,option,p,figure,figcaption,vc:icon-close,h3,button,noscript,number_of_tags,style,h1,table,tbody,tr,td,strong,defs,use,h2,center,hr,iframe,nav,h5,abbr,label,em,i,h6,base,br,section,b,font
2019,1,1,54,14,12,1,1,375,226,46,30,187,3,3,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3219,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1953,1,1,55,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3164,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1970,1,1,55,13,11,1,1,434,205,11,36,156,0,0,0,0,3,9,114,3,1,64,4,0,0,0,37,2,5,3190,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,4,3,20,0,0,0,0,0
52,1,1,23,4,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,1,1,55,13,11,1,1,434,205,11,36,156,0,0,0,0,3,9,114,3,1,64,4,0,0,0,37,2,5,3190,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,4,3,20,0,0,0,0,0
1970,1,1,55,13,11,1,1,434,205,11,36,156,0,0,0,0,3,9,114,3,1,64,4,0,0,0,37,2,5,3190,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,4,3,20,0,0,0,0,0
2019,1,1,54,14,12,1,1,375,226,46,30,187,3,3,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3219,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1953,1,1,55,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3164,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1953,1,1,55,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3164,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
2005,1,1,54,14,12,1,1,369,225,46,30,187,2,2,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3196,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
50,1,1,21,4,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,1,55,14,12,1,1,369,225,46,30,187,2,2,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3199,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1955,1,1,56,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3167,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
2118,1,1,63,14,12,1,1,395,240,54,30,189,2,2,0,0,1,6,76,48,0,0,69,0,0,0,12,1,4,3377,3,3,0,0,0,0,1,0,0,1,1,0,1,1,24,2,0,0,0,0,0,0,0,0,0
2005,1,1,54,14,12,1,1,369,225,46,30,187,2,2,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3196,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
2005,1,1,54,14,12,1,1,369,225,46,30,187,2,2,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3196,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1953,1,1,55,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3164,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1953,1,1,55,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3164,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
2019,1,1,54,14,12,1,1,375,226,46,30,187,3,3,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3219,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
2019,1,1,54,14,12,1,1,375,226,46,30,187,3,3,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3219,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
52,1,1,24,4,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,1,1,55,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3164,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1953,1,1,55,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3164,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1953,1,1,55,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3164,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1953,1,1,55,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3164,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1970,1,1,55,13,11,1,1,434,205,11,36,156,0,0,0,0,3,9,114,3,1,64,4,0,0,0,37,2,5,3190,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,4,3,20,0,0,0,0,0
1970,1,1,54,14,12,1,1,367,219,44,30,185,2,2,0,0,1,6,72,46,0,0,62,0,0,0,12,1,4,3141,3,1,0,0,0,0,1,0,0,1,1,0,2,1,22,2,0,0,0,0,0,0,0,0,0
1992,1,1,55,13,11,1,1,441,207,12,36,156,0,0,0,0,3,9,115,4,1,64,4,0,0,0,37,2,5,3224,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1992,1,1,55,13,11,1,1,441,207,12,36,156,0,0,0,0,3,9,115,4,1,64,4,0,0,0,37,2,5,3224,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1993,1,1,55,13,11,1,1,441,207,12,36,156,0,0,0,0,3,9,115,4,1,64,4,0,0,0,37,2,5,3225,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1969,1,1,53,14,12,1,1,367,219,44,30,185,2,2,0,0,1,6,72,46,0,0,62,0,0,0,12,1,4,3139,3,1,0,0,0,0,1,0,0,1,1,0,2,1,22,2,0,0,0,0,0,0,0,0,0
1991,1,1,54,13,11,1,1,441,207,12,36,156,0,0,0,0,3,9,115,4,1,64,4,0,0,0,37,2,5,3222,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1991,1,1,54,13,11,1,1,441,207,12,36,156,0,0,0,0,3,9,115,4,1,64,4,0,0,0,37,2,5,3222,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1991,1,1,54,13,11,1,1,441,207,12,36,156,0,0,0,0,3,9,115,4,1,64,4,0,0,0,37,2,5,3222,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
2035,1,1,53,14,12,1,1,376,229,47,30,188,3,3,0,0,1,6,73,49,0,0,67,0,0,0,12,1,4,3244,3,1,0,0,0,0,1,0,0,1,1,0,2,1,25,2,0,0,0,0,0,0,0,0,0
2053,1,1,53,14,12,1,1,377,232,48,30,189,3,3,0,0,1,6,74,50,0,0,68,0,0,0,12,1,4,3272,3,1,0,0,0,0,1,0,0,1,1,0,2,1,26,2,0,0,0,0,0,0,0,0,0
2018,1,1,53,14,12,1,1,375,226,46,30,187,3,3,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3217,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
2016,1,1,53,14,12,1,1,375,226,46,30,187,3,3,0,0,1,6,72,48,0,0,65,0,0,0,12,1,4,3214,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1981,1,1,53,14,12,1,1,373,220,44,30,185,3,3,0,0,1,6,71,46,0,0,62,0,0,0,12,1,4,3159,3,1,0,0,0,0,1,0,0,1,1,0,2,1,22,2,0,0,0,0,0,0,0,0,0
1969,1,1,53,14,12,1,1,367,219,44,30,185,2,2,0,0,1,6,72,46,0,0,62,0,0,0,12,1,4,3139,3,1,0,0,0,0,1,0,0,1,1,0,2,1,22,2,0,0,0,0,0,0,0,0,0
1969,1,1,53,14,12,1,1,367,219,44,30,185,2,2,0,0,1,6,72,46,0,0,62,0,0,0,12,1,4,3139,3,1,0,0,0,0,1,0,0,1,1,0,2,1,22,2,0,0,0,0,0,0,0,0,0
1979,1,1,53,14,12,1,1,373,220,44,30,185,2,2,0,0,1,6,71,46,0,0,62,0,0,0,12,1,4,3155,3,1,0,0,0,0,1,0,0,1,1,0,2,1,22,2,0,0,0,0,0,0,0,0,0
1952,1,1,54,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3162,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1952,1,1,54,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3162,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
2107,1,1,62,14,12,1,1,400,238,53,30,188,2,2,0,0,1,6,73,47,0,0,68,0,0,0,12,1,4,3360,3,3,0,0,0,0,1,0,0,1,1,0,1,1,23,2,0,0,0,0,0,0,0,0,0
1568,1,1,47,12,10,1,1,358,146,12,25,105,0,0,0,0,3,9,100,3,1,64,3,0,0,0,23,2,4,2544,5,0,0,0,0,0,3,0,0,3,0,0,2,0,2,2,3,3,2,20,0,0,0,0,0
1969,1,1,54,13,11,1,1,434,205,11,36,156,0,0,0,0,3,9,114,3,1,64,4,0,0,0,37,2,5,3188,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,4,3,20,0,0,0,0,0
1952,1,1,54,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3162,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1952,1,1,54,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3162,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
2118,1,1,62,14,12,1,1,395,240,54,30,189,2,2,0,0,1,6,76,48,0,0,70,0,0,0,12,1,4,3377,3,3,0,0,0,0,1,0,0,1,1,0,1,1,24,2,0,0,0,0,0,0,0,0,0
1952,1,1,54,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3162,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1952,1,1,54,13,11,1,1,428,204,11,36,156,0,0,0,0,3,9,114,3,1,64,3,0,0,0,37,2,5,3162,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
2018,1,1,53,14,12,1,1,375,226,46,30,187,3,3,0,0,1,6,73,48,0,0,65,0,0,0,12,1,4,3217,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1983,1,1,53,14,12,1,1,361,225,46,29,186,3,3,0,0,1,6,72,48,0,0,65,0,0,0,11,1,4,3163,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1988,1,1,53,14,12,1,1,356,227,47,29,187,2,2,0,0,1,6,73,49,0,0,67,0,0,0,11,1,4,3170,3,1,0,0,0,0,1,0,0,1,1,0,2,1,25,2,0,0,0,0,0,0,0,0,0
1971,1,1,53,14,12,1,1,355,224,46,29,186,2,2,0,0,1,6,73,48,0,0,65,0,0,0,11,1,4,3143,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1955,1,1,53,14,12,1,1,354,221,45,29,185,2,2,0,0,1,6,73,47,0,0,64,0,0,0,11,1,4,3118,3,1,0,0,0,0,1,0,0,1,1,0,2,1,23,2,0,0,0,0,0,0,0,0,0
1958,1,1,54,13,11,1,1,427,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3171,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1958,1,1,54,13,11,1,1,427,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3171,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1958,1,1,54,13,11,1,1,427,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3171,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1918,1,1,53,14,12,1,1,352,215,43,29,183,2,2,0,0,1,6,71,45,0,0,61,0,0,0,11,1,4,3060,3,1,0,0,0,0,1,0,0,1,1,0,2,1,21,2,0,0,0,0,0,0,0,0,0
1918,1,1,53,14,12,1,1,352,215,43,29,183,2,2,0,0,1,6,71,45,0,0,61,0,0,0,11,1,4,3060,3,1,0,0,0,0,1,0,0,1,1,0,2,1,21,2,0,0,0,0,0,0,0,0,0
1943,1,1,54,13,11,1,1,421,204,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3148,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1958,1,1,54,13,11,1,1,427,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3171,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1958,1,1,54,13,11,1,1,427,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3171,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1953,1,1,53,14,12,1,1,354,221,45,29,185,2,2,0,0,1,6,72,47,0,0,64,0,0,0,11,1,4,3115,3,1,0,0,0,0,1,0,0,1,1,0,2,1,23,2,0,0,0,0,0,0,0,0,0
1918,1,1,53,14,12,1,1,352,215,43,29,183,2,2,0,0,1,6,71,45,0,0,61,0,0,0,11,1,4,3060,3,1,0,0,0,0,1,0,0,1,1,0,2,1,21,2,0,0,0,0,0,0,0,0,0
1919,1,1,54,13,11,1,1,414,203,11,35,155,0,0,0,0,3,9,114,3,1,64,3,0,0,0,36,2,5,3111,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1917,1,1,53,14,12,1,1,352,215,43,29,183,2,2,0,0,1,6,71,45,0,0,60,0,0,0,11,1,4,3058,3,1,0,0,0,0,1,0,0,1,1,0,2,1,21,2,0,0,0,0,0,0,0,0,0
1969,1,1,53,14,12,1,1,360,222,45,29,185,3,3,0,0,1,6,73,47,0,0,64,0,0,0,11,1,4,3141,3,1,0,0,0,0,1,0,0,1,1,0,2,1,23,2,0,0,0,0,0,0,0,0,0
1971,1,1,54,14,12,1,1,360,222,45,29,185,3,3,0,0,1,6,73,47,0,0,64,0,0,0,11,1,4,3144,3,1,0,0,0,0,1,0,0,1,1,0,2,1,23,2,0,0,0,0,0,0,0,0,0
1919,1,1,54,13,11,1,1,414,203,11,35,155,0,0,0,0,3,9,114,3,1,64,3,0,0,0,36,2,5,3111,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1919,1,1,54,13,11,1,1,414,203,11,35,155,0,0,0,0,3,9,114,3,1,64,3,0,0,0,36,2,5,3111,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1971,1,1,53,14,12,1,1,355,224,46,29,186,2,2,0,0,1,6,73,48,0,0,65,0,0,0,11,1,4,3143,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1955,1,1,53,14,12,1,1,354,221,45,29,185,2,2,0,0,1,6,73,47,0,0,64,0,0,0,11,1,4,3118,3,1,0,0,0,0,1,0,0,1,1,0,2,1,23,2,0,0,0,0,0,0,0,0,0
1936,1,1,54,13,11,1,1,420,204,11,35,155,0,0,0,0,3,9,114,3,1,64,4,0,0,0,36,2,5,3137,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,4,3,20,0,0,0,0,0
2002,1,1,53,14,12,1,1,357,229,48,29,188,2,2,0,0,1,6,73,50,0,0,68,0,0,0,11,1,4,3191,3,1,0,0,0,0,1,0,0,1,1,0,2,1,25,2,0,0,0,0,0,0,0,0,0
1919,1,1,54,13,11,1,1,414,203,11,35,155,0,0,0,0,3,9,114,3,1,64,3,0,0,0,36,2,5,3111,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
2004,1,1,53,14,12,1,1,357,230,48,29,188,2,2,0,0,1,6,73,50,0,0,68,0,0,0,11,1,4,3195,3,1,0,0,0,0,1,0,0,1,1,0,2,1,26,2,0,0,0,0,0,0,0,0,0
1636,1,1,47,12,10,1,1,384,156,11,25,113,0,0,0,0,3,9,101,3,1,64,3,0,0,0,25,2,4,2662,5,1,0,0,0,0,3,0,0,5,0,0,2,0,2,2,3,3,3,20,0,0,0,0,0
2020,1,1,53,14,12,1,1,363,231,48,29,188,3,3,0,0,1,6,74,50,0,0,68,0,0,0,11,1,4,3221,3,1,0,0,0,0,1,0,0,1,1,0,2,1,26,2,0,0,0,0,0,0,0,0,0
1971,1,1,53,14,12,1,1,355,224,46,29,186,2,2,0,0,1,6,73,48,0,0,65,0,0,0,11,1,4,3143,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1918,1,1,53,14,12,1,1,352,214,43,29,183,2,2,0,0,1,6,72,45,0,0,61,0,0,0,11,1,4,3059,3,1,0,0,0,0,1,0,0,1,1,0,2,1,20,2,0,0,0,0,0,0,0,0,0
2064,1,1,62,14,12,1,1,375,235,54,29,186,3,3,0,0,1,6,76,48,0,0,69,0,0,0,11,1,4,3293,3,3,0,0,0,0,1,0,0,1,1,0,1,1,23,2,0,0,0,0,0,0,0,0,0
1936,1,1,54,13,11,1,1,420,204,11,35,155,0,0,0,0,3,9,114,3,1,64,4,0,0,0,36,2,5,3137,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,4,3,20,0,0,0,0,0
1991,1,1,53,14,12,1,1,356,227,47,29,187,2,2,0,0,1,6,74,49,0,0,68,0,0,0,11,1,4,3175,3,1,0,0,0,0,1,0,0,1,1,0,2,1,25,2,0,0,0,0,0,0,0,0,0
1970,1,1,53,14,12,1,1,355,224,46,29,186,2,2,0,0,1,6,72,48,0,0,66,0,0,0,11,1,4,3142,3,1,0,0,0,0,1,0,0,1,1,0,2,1,24,2,0,0,0,0,0,0,0,0,0
1948,1,1,57,13,11,1,1,424,204,11,35,155,0,0,0,0,3,9,114,3,1,64,4,0,0,0,36,2,5,3156,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,4,3,20,0,0,0,0,0
1989,1,1,58,13,11,1,1,437,207,12,35,155,0,0,0,0,3,9,115,4,1,64,5,0,0,0,36,2,5,3219,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,4,3,20,0,0,0,0,0
1624,1,1,49,12,10,1,1,384,154,11,24,111,0,0,0,0,3,9,97,3,1,64,3,0,0,0,24,2,4,2642,5,1,0,0,0,0,3,0,0,5,0,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1932,1,1,57,13,11,1,1,421,202,12,34,153,0,0,0,0,3,9,111,4,1,64,4,0,0,0,35,2,5,3130,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1970,1,1,57,13,11,1,1,431,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3190,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1932,1,1,57,13,11,1,1,421,202,12,34,153,0,0,0,0,3,9,111,4,1,64,4,0,0,0,35,2,5,3130,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1932,1,1,57,13,11,1,1,421,202,12,34,153,0,0,0,0,3,9,111,4,1,64,4,0,0,0,35,2,5,3130,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1662,1,1,49,12,10,1,1,394,158,11,25,113,0,0,0,0,3,9,101,3,1,64,3,0,0,0,25,2,4,2702,5,1,0,0,0,0,3,0,0,5,0,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1970,1,1,57,13,11,1,1,431,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3190,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
2069,1,1,65,14,12,1,1,374,237,55,29,187,2,2,0,0,1,6,71,49,0,0,71,0,0,0,11,1,4,3301,3,3,0,0,0,0,1,0,0,1,1,0,1,1,24,2,0,0,0,0,0,0,0,0,0
1890,1,1,57,13,11,1,1,408,199,11,34,153,0,0,0,0,3,9,110,3,1,64,3,0,0,0,35,2,5,3067,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1621,1,1,49,12,10,1,1,384,154,11,24,111,0,0,0,0,3,9,97,3,1,64,3,0,0,0,24,2,4,2639,5,1,0,0,0,0,3,0,0,5,0,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1967,1,1,57,13,11,1,1,431,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3187,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1966,1,1,56,13,11,1,1,431,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3185,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1620,1,1,48,12,10,1,1,384,154,11,24,111,0,0,0,0,3,9,97,3,1,64,3,0,0,0,24,2,4,2637,5,1,0,0,0,0,3,0,0,5,0,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1620,1,1,48,12,10,1,1,384,154,11,24,111,0,0,0,0,3,9,97,3,1,64,3,0,0,0,24,2,4,2637,5,1,0,0,0,0,3,0,0,5,0,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1928,1,1,56,13,11,1,1,421,202,12,34,153,0,0,0,0,3,9,111,4,1,64,4,0,0,0,35,2,5,3125,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1928,1,1,56,13,11,1,1,421,202,12,34,153,0,0,0,0,3,9,111,4,1,64,4,0,0,0,35,2,5,3125,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1620,1,1,48,12,10,1,1,384,154,11,24,111,0,0,0,0,3,9,97,3,1,64,3,0,0,0,24,2,4,2637,5,1,0,0,0,0,3,0,0,5,0,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1928,1,1,56,13,11,1,1,421,202,12,34,153,0,0,0,0,3,9,111,4,1,64,4,0,0,0,35,2,5,3125,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
2065,1,1,64,14,12,1,1,379,236,54,29,186,2,2,0,0,1,6,71,48,0,0,69,0,0,0,11,1,4,3295,3,3,0,0,0,0,1,0,0,1,1,0,1,1,24,2,0,0,0,0,0,0,0,0,0
1966,1,1,56,13,11,1,1,431,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3185,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1620,1,1,48,12,10,1,1,384,154,11,24,111,0,0,0,0,3,9,97,3,1,64,3,0,0,0,24,2,4,2637,5,1,0,0,0,0,3,0,0,5,0,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1966,1,1,56,13,11,1,1,431,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3185,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1966,1,1,56,13,11,1,1,431,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3185,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1968,1,1,57,13,11,1,1,431,206,12,35,155,0,0,0,0,3,9,115,4,1,64,4,0,0,0,36,2,5,3188,6,1,0,0,0,0,3,0,0,6,1,0,2,0,3,2,3,3,3,20,0,0,0,0,0
1889,1,1,56,13,11,1,1,408,199,11,34,153,0,0,0,0,3,9,110,3,1,64,3,0,0,0,35,2,5,3065,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1929,1,1,57,13,11,1,1,418,203,11,35,155,0,0,0,0,3,9,114,3,1,64,3,0,0,0,36,2,5,3128,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1620,1,1,48,12,10,1,1,384,154,11,24,111,0,0,0,0,3,9,97,3,1,64,3,0,0,0,24,2,4,2637,5,1,0,0,0,0,3,0,0,5,0,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1927,1,1,56,13,11,1,1,418,203,11,35,155,0,0,0,0,3,9,114,3,1,64,3,0,0,0,36,2,5,3125,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1927,1,1,56,13,11,1,1,418,203,11,35,155,0,0,0,0,3,9,114,3,1,64,3,0,0,0,36,2,5,3125,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1889,1,1,56,13,11,1,1,408,199,11,34,153,0,0,0,0,3,9,110,3,1,64,3,0,0,0,35,2,5,3065,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1927,1,1,56,13,11,1,1,418,203,11,35,155,0,0,0,0,3,9,114,3,1,64,3,0,0,0,36,2,5,3125,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,3,3,20,0,0,0,0,0
1890,1,1,55,13,11,1,1,407,200,11,34,153,0,0,0,0,3,9,108,3,1,64,4,0,0,0,35,2,5,3065,6,1,0,0,0,0,3,0,0,6,1,0,2,0,2,2,3,4,3,20,0,0,0,0,0
